,treino,previsto
gamma1,[0.8620792033230213],[0.8626532554626465]
gamma2,[0.6417943230689989],[0.6415887475013733]
gamma3,[0.6336250886311446],[0.6344263553619385]
gamma4,[0.164948954154845],[0.16514939069747925]
JXX,[0.34522097948514796],[0.344906747341156]
JXY,[0.6176103665600245],[0.617807924747467]
JXZ,[0.14054965261621977],[0.13974639773368835]
JYX,[-0.057005328552494294],[-0.056297075003385544]
JYY,[0.6766620402066199],[0.6762781739234924]
JYZ,[0.9918981802172229],[0.9921042919158936]
JZX,[0.14516441029200244],[0.1448911875486374]
JZY,[0.2620772322779299],[0.26206687092781067]
JZZ,[-0.8756951236202168],[-0.875797688961029]
JIX,[-0.1579107714267074],[-0.15779846906661987]
JIY,[0.12982945963868775],[0.12894082069396973]
JIZ,[0.1162808953521044],[0.1166393980383873]
JXI,[0.17770025530371414],[0.17774349451065063]
JYI,[0.6015631527261587],[0.6008293032646179]
JZI,[0.9337535631262239],[0.9332706928253174]
