,treino,previsto
gamma1,[0.041785415602753395],[0.04180127754807472]
gamma2,[0.7335413506775065],[0.7335580587387085]
gamma3,[0.1060683270342535],[0.10606012493371964]
gamma4,[0.3424554918369298],[0.34241703152656555]
JIX,[0.4833378712291465],[0.4833412766456604]
JIY,[0.881607766294431],[0.8816449046134949]
JIZ,[0.49480679370832537],[0.49474191665649414]
JXI,[0.8162851259228743],[0.8162242770195007]
JYI,[-0.7780454366399887],[-0.777863085269928]
JZI,[0.15954636399993594],[0.15914568305015564]
JXX,[-0.1362653751785774],[-0.13633489608764648]
JXY,[-0.4690148425097873],[-0.4689909815788269]
JXZ,[0.7208183359380034],[0.7208582162857056]
JYX,[-0.34119700732639613],[-0.3412615656852722]
JYY,[0.9473411821310671],[0.9472348093986511]
JYZ,[-0.2774932061648101],[-0.2773219347000122]
JZX,[0.10724944842999884],[0.1074361577630043]
JZY,[0.5484521505152973],[0.5486210584640503]
JZZ,[0.5634961891752752],[0.5632336139678955]
