,treino,previsto
gamma1,[0.46137519071410127],[0.4584200382232666]
gamma2,[0.7856333408759735],[0.7818524837493896]
gamma3,[0.5584469387242702],[0.5544945001602173]
gamma4,[0.974261266946173],[0.9678397178649902]
JIX,[-0.837818670752231],[-0.8322256803512573]
JIY,[0.2136055782918591],[0.21378594636917114]
JIZ,[0.9954557010352247],[0.9887865781784058]
JXI,[-0.7188265123325341],[-0.7140381336212158]
JYI,[0.704572082529658],[0.6976308226585388]
JZI,[-0.7008545123478973],[-0.6949297189712524]
JXX,[-0.16795724132015688],[-0.16621391475200653]
JXY,[0.7918128551580439],[0.789616584777832]
JXZ,[-0.40060849944206534],[-0.39900267124176025]
JYX,[0.36267120144248377],[0.35696497559547424]
JYY,[-0.8468727980494843],[-0.8423793315887451]
JYZ,[0.7208768750809686],[0.7145828604698181]
JZX,[-0.0646316912873881],[-0.06257669627666473]
JZY,[-0.9926550802113958],[-0.9846135973930359]
JZZ,[-0.7094524862747427],[-0.7028131484985352]
