,treino,previsto
gamma1,[0.08532344272640013],[0.06261667609214783]
gamma2,[0.325643023919054],[0.2927887439727783]
gamma3,[0.34936194697036915],[0.32631808519363403]
gamma4,[0.4912179714973479],[0.521482527256012]
JIX,[-0.7105588947326631],[-0.7138077616691589]
JIY,[-0.02020534897708659],[0.025483388453722]
JIZ,[0.010200296225074235],[0.15227022767066956]
JXI,[0.9376978550041575],[0.8305637240409851]
JYI,[0.6239745196640374],[0.6432788968086243]
JZI,[0.5803349788037444],[0.633466899394989]
JXX,[0.3600894847607672],[0.2834516167640686]
JXY,[-0.6868256663820986],[-0.6920818090438843]
JXZ,[0.826249436041292],[0.7372872233390808]
JYX,[-0.13303381992039798],[-0.10781174153089523]
JYY,[0.1655117547434255],[0.15999701619148254]
JYZ,[-0.8010491699310545],[-0.7060596942901611]
JZX,[-0.38565199732202915],[-0.311223566532135]
JZY,[0.683555426225978],[0.6340914964675903]
JZZ,[-0.7514492797589896],[-0.6990057229995728]
