,treino,previsto
gamma1,[0.7547543800675904],[0.75434410572052]
gamma2,[0.7663789974861774],[0.7658615708351135]
gamma3,[0.08742803931759291],[0.08761515468358994]
gamma4,[0.9927014610359678],[0.9914432168006897]
JXX,[0.4847330814617574],[0.48420223593711853]
JXY,[-0.069108702867124],[-0.06900393217802048]
JXZ,[0.654012639158295],[0.6532097458839417]
JYX,[-0.5126541824952315],[-0.5121023654937744]
JYY,[0.2065909779120334],[0.20642152428627014]
JYZ,[-0.2588586539007094],[-0.25889936089515686]
JZX,[-0.019133266542065597],[-0.01946169324219227]
JZY,[0.9278939782306672],[0.9268563389778137]
JZZ,[-0.5667219849454446],[-0.5671033263206482]
JIX,[-0.8329589576928287],[-0.831691563129425]
JIY,[-0.6552513842656074],[-0.654945433139801]
JIZ,[0.3676231008548627],[0.36774328351020813]
JXI,[-0.6772806584499753],[-0.6767136454582214]
JYI,[0.8984180459228328],[0.8983606100082397]
JZI,[0.6886560437412614],[0.6880898475646973]
