,treino,previsto
gamma1,[0.8620792033230213],[0.8620380759239197]
gamma2,[0.6417943230689989],[0.641558051109314]
gamma3,[0.6336250886311446],[0.6337769627571106]
gamma4,[0.164948954154845],[0.1652277559041977]
JIX,[-0.1579107714267074],[-0.1578819304704666]
JIY,[0.12982945963868775],[0.13000361621379852]
JIZ,[0.1162808953521044],[0.11632051318883896]
JXI,[0.17770025530371414],[0.17757771909236908]
JYI,[0.6015631527261587],[0.6012280583381653]
JZI,[0.9337535631262239],[0.9333518147468567]
JXX,[0.34522097948514796],[0.3450326919555664]
JXY,[0.6176103665600245],[0.61716628074646]
JXZ,[0.14054965261621977],[0.14037202298641205]
JYX,[-0.057005328552494294],[-0.056571632623672485]
JYY,[0.6766620402066199],[0.67641681432724]
JYZ,[0.9918981802172229],[0.9916699528694153]
JZX,[0.14516441029200244],[0.14535899460315704]
JZY,[0.2620772322779299],[0.26224687695503235]
JZZ,[-0.8756951236202168],[-0.8756797313690186]
