,treino,previsto
gamma1,[0.5739411879281008],[0.5734450817108154]
gamma2,[0.013114189588902203],[0.013331226073205471]
gamma3,[0.21672980046384815],[0.21643373370170593]
gamma4,[0.2794823660111103],[0.27946946024894714]
JIX,[0.24580338977940386],[0.24592240154743195]
JIY,[0.4835739785214588],[0.4840983748435974]
JIZ,[0.5903871311313933],[0.5899103283882141]
JXI,[0.8849005675541006],[0.8844300508499146]
JYI,[0.4797971494798614],[0.4805261492729187]
JZI,[0.844649993330834],[0.8446944355964661]
JXX,[-0.9419895434327705],[-0.9413107633590698]
JXY,[-0.0687546912437893],[-0.06853751838207245]
JXZ,[0.8867134339966274],[0.886410653591156]
JYX,[0.2979491062738484],[0.2972765564918518]
JYY,[0.8018009835012454],[0.8012051582336426]
JYZ,[-0.7735880706937113],[-0.7729222178459167]
JZX,[-0.06186190443567252],[-0.062329526990652084]
JZY,[-0.5068543347603394],[-0.5062882900238037]
JZZ,[0.08752171847186085],[0.08714783191680908]
