,treino,previsto
gamma1,[0.22329304317795007],[0.25440338253974915]
gamma2,[0.6127976930466994],[0.6024110913276672]
gamma3,[0.5280491597094294],[0.4703477919101715]
gamma4,[0.14082943228357703],[0.08092042058706284]
JIX,[0.2789473894406407],[0.22679799795150757]
JIY,[-0.14195803173618882],[-0.24085493385791779]
JIZ,[0.44859764131257807],[0.7123714089393616]
JXI,[-0.8675370608806985],[-0.8720204830169678]
JYI,[0.39572582339265283],[0.3046042025089264]
JZI,[-0.25013652378796336],[-0.00518576567992568]
JXX,[0.2160727927839059],[-0.009074470028281212]
JXY,[-0.6598174185959966],[-0.5889735817909241]
JXZ,[-0.31086587417068134],[-0.3075607717037201]
JYX,[-0.4660733683391636],[-0.5011246204376221]
JYY,[-0.34104270306109696],[-0.42200934886932373]
JYZ,[0.4531936542370709],[0.3201616704463959]
JZX,[-0.05389867737286291],[-0.009918850846588612]
JZY,[0.9255837762933885],[0.8519995212554932]
JZZ,[0.16568282843738324],[0.41130349040031433]
