,treino,previsto
gamma1,[0.4212483616141941],[0.4212576746940613]
gamma2,[0.512633924392356],[0.512452244758606]
gamma3,[0.7342090787834955],[0.734116792678833]
gamma4,[0.3589963597861997],[0.35870978236198425]
JXX,[0.06017602023601287],[0.060415785759687424]
JXY,[-0.7393941175050389],[-0.7393373250961304]
JXZ,[-0.6160056849214146],[-0.615785539150238]
JYX,[-0.11085285225397401],[-0.11091834306716919]
JYY,[-0.5579216536855618],[-0.5580601096153259]
JYZ,[-0.08993408230456712],[-0.08987218141555786]
JZX,[-0.950466065020863],[-0.9503748416900635]
JZY,[-0.8284518274474977],[-0.8284270763397217]
JZZ,[0.42001640048982014],[0.4199478030204773]
JIX,[0.8497305032518905],[0.8492088317871094]
JIY,[0.8972115559863543],[0.8973341584205627]
JIZ,[0.7848666880971586],[0.7844486832618713]
JXI,[-0.8328986463386328],[-0.8323009014129639]
JYI,[0.18405445377147056],[0.18407467007637024]
JZI,[-0.15250518353007725],[-0.1526459902524948]
