,treino,previsto
gamma1,[0.8987383567957395],[0.8987112045288086]
gamma2,[0.5675682084836022],[0.5674039721488953]
gamma3,[0.230046952051981],[0.22997039556503296]
gamma4,[0.523269597544914],[0.5232492685317993]
JIX,[-0.2963074883442347],[-0.29617437720298767]
JIY,[-0.13962750801980395],[-0.13940119743347168]
JIZ,[-0.0926582728208516],[-0.09293393045663834]
JXI,[-0.31306051824349357],[-0.3128012716770172]
JYI,[0.024888729848817848],[0.024988124147057533]
JZI,[-0.21516919708905635],[-0.21554501354694366]
JXX,[-0.9181825549143148],[-0.9177537560462952]
JXY,[-0.16293478520770655],[-0.16295239329338074]
JXZ,[-0.9526802754794608],[-0.952430248260498]
JYX,[-0.7950883060600384],[-0.7949300408363342]
JYY,[-0.47238671865091586],[-0.47215190529823303]
JYZ,[0.9311461864746311],[0.930804967880249]
JZX,[-0.036894444765783074],[-0.03655865043401718]
JZY,[0.09337554885649313],[0.09384136646986008]
JZZ,[0.8348075571017148],[0.8347077965736389]
