,treino,previsto
gamma1,[0.4038939304443483],[0.3989364206790924]
gamma2,[0.9838452116221412],[0.9650039076805115]
gamma3,[0.8525733211181529],[0.8530275821685791]
gamma4,[0.02834460540810857],[0.03366323187947273]
JXX,[0.8527148495207293],[0.8456671833992004]
JXY,[-0.20524249153897567],[-0.20046579837799072]
JXZ,[0.9357357839289453],[0.9277727603912354]
JYX,[0.46294383251575466],[0.45303404331207275]
JYY,[0.09623021667461118],[0.09594744443893433]
JYZ,[0.2578467628719523],[0.24920949339866638]
JZX,[0.17212874681714885],[0.1725638210773468]
JZY,[-0.27955778856918556],[-0.2775578796863556]
JZZ,[0.9934358936204937],[0.9846258759498596]
JIX,[-0.512964474581326],[-0.5107202529907227]
JIY,[0.004417979006311912],[0.010501614771783352]
JIZ,[-0.6761249714183881],[-0.676913321018219]
JXI,[0.6424444316865625],[0.6405082941055298]
JYI,[-0.5372009749323281],[-0.5302610993385315]
JZI,[0.10465728127714469],[0.11567320674657822]
