,treino,previsto
gamma1,[0.011103140095212849],[0.010998581536114216]
gamma2,[0.06936843811723081],[0.0695825144648552]
gamma3,[0.17029397548628933],[0.1703965812921524]
gamma4,[0.23062657285541344],[0.23040495812892914]
JXX,[0.8384859880845335],[0.8387990593910217]
JXY,[-0.6817044022321801],[-0.6818041205406189]
JXZ,[0.9895603626777179],[0.9890392422676086]
JYX,[-0.1740409161067018],[-0.17444218695163727]
JYY,[-0.6337030386141642],[-0.6334367394447327]
JYZ,[-0.3078017914359601],[-0.30759331583976746]
JZX,[0.2615917474199978],[0.26173892617225647]
JZY,[-0.931611574528584],[-0.9312954545021057]
JZZ,[-0.22563199046343807],[-0.22583217918872833]
JIX,[0.9567097167419933],[0.956821620464325]
JIY,[-0.8909546899790852],[-0.8901796936988831]
JIZ,[0.45132344234864985],[0.45112767815589905]
JXI,[-0.032276513351115144],[-0.032100971788167953]
JYI,[0.8834464903328145],[0.8838728666305542]
JZI,[-0.18629102358141614],[-0.18616870045661926]
