,treino,previsto
gamma1,[0.15491558217844614],[0.15485772490501404]
gamma2,[0.217104494779929],[0.21707512438297272]
gamma3,[0.07331842499805508],[0.07336366176605225]
gamma4,[0.06350515136467705],[0.06351929157972336]
JXX,[0.5239700143912078],[0.5240345597267151]
JXY,[-0.6687169051968782],[-0.6687314510345459]
JXZ,[0.9321742923082421],[0.932111918926239]
JYX,[0.7472167858088734],[0.747261106967926]
JYY,[-0.7849608735281186],[-0.784872829914093]
JYZ,[0.2986329081714134],[0.2986854016780853]
JZX,[-0.5639013087412308],[-0.5639362335205078]
JZY,[0.023200803347880772],[0.023250404745340347]
JZZ,[0.7006205396143421],[0.7006089091300964]
JIX,[0.0963156568326593],[0.09635131061077118]
JIY,[-0.7362170732482487],[-0.7362227439880371]
JIZ,[0.4230936845360489],[0.42307278513908386]
JXI,[-0.39549988816436876],[-0.3954774737358093]
JYI,[0.8766505495505419],[0.8766939640045166]
JZI,[-0.6145633054693405],[-0.6144907474517822]
