,treino,previsto
gamma1,[0.42889121166998756],[0.42852407693862915]
gamma2,[0.5341966954839735],[0.5335675477981567]
gamma3,[0.6309486332578008],[0.6303356289863586]
gamma4,[0.6325186435673117],[0.6321865320205688]
JXX,[-0.39612480866150146],[-0.3949912488460541]
JXY,[-0.2967521262767605],[-0.296690434217453]
JXZ,[0.44372522715230645],[0.4426843822002411]
JYX,[0.9312928150076802],[0.9300568699836731]
JYY,[0.32525553512517136],[0.32616445422172546]
JYZ,[0.08116241373627942],[0.08127958327531815]
JZX,[-0.22419764841343515],[-0.22339144349098206]
JZY,[-0.1885205012822757],[-0.1887924075126648]
JZZ,[0.4381917707973002],[0.43739619851112366]
JIX,[-0.8193202914613009],[-0.8183548450469971]
JIY,[0.9012671291268881],[0.9001397490501404]
JIZ,[-0.7000578940080291],[-0.7011395692825317]
JXI,[0.47874074135255906],[0.47814318537712097]
JYI,[0.6824847918698727],[0.6822759509086609]
JZI,[0.49427390372409374],[0.49335983395576477]
