,treino,previsto
gamma1,[0.5449414806032167],[0.5449152588844299]
gamma2,[0.2204406220406967],[0.22060957551002502]
gamma3,[0.5892656838759087],[0.5888733863830566]
gamma4,[0.8094304566778266],[0.8093938231468201]
JXX,[0.7843591354096908],[0.7840076684951782]
JXY,[-0.8261223347411677],[-0.8260143399238586]
JXZ,[-0.15615636062945915],[-0.15594789385795593]
JYX,[-0.9404055611238593],[-0.9393720030784607]
JYY,[-0.5627240503927933],[-0.5624740123748779]
JYZ,[0.010710576206724776],[0.009896539151668549]
JZX,[-0.9469280606322728],[-0.9468944072723389]
JZY,[-0.602324698626703],[-0.6014755368232727]
JZZ,[0.2997688755590464],[0.29996371269226074]
JIX,[0.2788535969157675],[0.2792627811431885]
JIY,[-0.9499784895546661],[-0.9496842622756958]
JIZ,[-0.4499413632617615],[-0.44993939995765686]
JXI,[-0.5535785237023545],[-0.5541830062866211]
JYI,[0.4729424283280248],[0.4725024402141571]
JZI,[0.3533989748458226],[0.3535476624965668]
