,treino,previsto
gamma1,[0.8133552610220813],[0.7869840264320374]
gamma2,[0.5073148980567306],[0.4745047986507416]
gamma3,[0.8356936602931708],[0.7759220600128174]
gamma4,[0.1828740263841231],[0.19065579771995544]
JIX,[0.598230738233454],[0.5583328008651733]
JIY,[-0.34818771187492725],[-0.2688944637775421]
JIZ,[-0.5190129698346531],[-0.5920922756195068]
JXI,[0.6451117387363627],[0.6236252784729004]
JYI,[-0.7698749260257931],[-0.8353384137153625]
JZI,[-0.047526449664778925],[-0.11197076737880707]
JXX,[0.11578945815114117],[0.17721767723560333]
JXY,[0.22266613301352445],[0.15307949483394623]
JXZ,[-0.7090570694820459],[-0.7626476883888245]
JYX,[0.2613011697101677],[0.31166812777519226]
JYY,[0.0012395531300626317],[0.12735462188720703]
JYZ,[0.7022376698246666],[0.6333693265914917]
JZX,[-0.9432975078310775],[-0.7969843745231628]
JZY,[0.9143518581561754],[0.8800289630889893]
JZZ,[-0.6546403051549412],[-0.6640888452529907]
