,treino,previsto
gamma1,[0.9238491686434372],[0.9014354348182678]
gamma2,[0.7081149807839483],[0.687920331954956]
gamma3,[0.04844033403057124],[0.049694404006004333]
gamma4,[0.8813673855462563],[0.855825662612915]
JXX,[0.3028424811158388],[0.3125457763671875]
JXY,[-0.3087103248748666],[-0.26034948229789734]
JXZ,[0.7791018795916058],[0.7419286370277405]
JYX,[-0.536517020027848],[-0.5314231514930725]
JYY,[0.9189701236733989],[0.8959882259368896]
JYZ,[-0.36109632289252636],[-0.3858412504196167]
JZX,[0.20228457717799309],[0.19355018436908722]
JZY,[0.8641752086877563],[0.8188109397888184]
JZZ,[0.3705207367707548],[0.37550678849220276]
JIX,[0.9164187596345457],[0.928834080696106]
JIY,[-0.7192628198472104],[-0.764585018157959]
JIZ,[-0.9527677057223489],[-0.9221866130828857]
JXI,[0.997261307345829],[0.9415866136550903]
JYI,[-0.6314927085942939],[-0.6346579194068909]
JZI,[-0.75881587356935],[-0.6947522163391113]
