,treino,previsto
gamma1,[0.46996047909566496],[0.4697045683860779]
gamma2,[0.07344097236025571],[0.0733531191945076]
gamma3,[0.5535311897079374],[0.5535725355148315]
gamma4,[0.37664963051624745],[0.3767417073249817]
JXX,[-0.2931088962646198],[-0.2930903434753418]
JXY,[-0.4241611986546143],[-0.42363008856773376]
JXZ,[0.7538488993092554],[0.7522959113121033]
JYX,[0.933461896331194],[0.9331814050674438]
JYY,[0.6077893468042093],[0.6075243353843689]
JYZ,[-0.1619387971769919],[-0.16145768761634827]
JZX,[0.7436744955183132],[0.7436061501502991]
JZY,[-0.79078137856082],[-0.7909249663352966]
JZZ,[-0.020704221524552313],[-0.021281158551573753]
JIX,[0.16151432986791336],[0.16148054599761963]
JIY,[-0.5885520020378399],[-0.5890672206878662]
JIZ,[0.28393873546227],[0.2853378355503082]
JXI,[0.8929708779032515],[0.891457200050354]
JYI,[-0.9175870687900451],[-0.917011022567749]
JZI,[-0.10120076827109403],[-0.10150591284036636]
