,treino,previsto
gamma1,[0.4000793027167511],[0.3983321189880371]
gamma2,[0.2487457597737761],[0.24847523868083954]
gamma3,[0.13798799437073161],[0.13761350512504578]
gamma4,[0.4232457334469961],[0.421240895986557]
JXX,[-0.9103850311286859],[-0.9044437408447266]
JXY,[0.4718687724460289],[0.46935397386550903]
JXZ,[-0.6913005045828078],[-0.6913123726844788]
JYX,[0.4674897796719699],[0.46331775188446045]
JYY,[0.26088743725565666],[0.26010122895240784]
JYZ,[0.008558276581305035],[0.009407592006027699]
JZX,[0.7115964277308915],[0.7161250710487366]
JZY,[0.20511445829206787],[0.2010578066110611]
JZZ,[0.14671333687288302],[0.14728203415870667]
JIX,[-0.8662320473144967],[-0.8635437488555908]
JIY,[-0.17351436714348134],[-0.1672217845916748]
JIZ,[-0.7789905321077226],[-0.7766788005828857]
JXI,[0.504222922837068],[0.5044547319412231]
JYI,[0.0225702197513038],[0.02441742643713951]
JZI,[-0.9006520110389387],[-0.9017128944396973]
