,treino,previsto
gamma1,[0.4196168693608048],[0.4039776027202606]
gamma2,[0.7304536193560192],[0.735511064529419]
gamma3,[0.4472075177512177],[0.42973417043685913]
gamma4,[0.17043578788226488],[0.16194181144237518]
JIX,[0.09623810762339824],[-0.027258403599262238]
JIY,[-0.3083363533238903],[-0.30952543020248413]
JIZ,[0.6897021771332552],[0.712639331817627]
JXI,[-0.42280512918931357],[-0.4474784731864929]
JYI,[0.02069005261749912],[0.04658844321966171]
JZI,[-0.31237144182748366],[-0.2762191593647003]
JXX,[-0.16901214393001562],[-0.1959606558084488]
JXY,[0.9477175926021346],[0.9053970575332642]
JXZ,[-0.7925346218433929],[-0.7871456742286682]
JYX,[-0.11059342843000564],[-0.11099105328321457]
JYY,[-0.5503848671455052],[-0.6074882745742798]
JYZ,[-0.3008668707978617],[-0.28153783082962036]
JZX,[0.9974802210612592],[0.9145588278770447]
JZY,[-0.3414020699641964],[-0.4016541540622711]
JZZ,[0.21555557164949524],[0.12596562504768372]
