,treino,previsto
gamma1,[0.1692370701348863],[0.1693272888660431]
gamma2,[0.3602371232890349],[0.36019837856292725]
gamma3,[0.44091632364843825],[0.44082111120224]
gamma4,[0.2288147816548517],[0.22867421805858612]
JXX,[0.46768034181955564],[0.4673723578453064]
JXY,[0.45606486545824554],[0.455867737531662]
JXZ,[0.7163732339305475],[0.715924859046936]
JYX,[-0.9264151318174876],[-0.9261093139648438]
JYY,[-0.661415621972901],[-0.6610891222953796]
JYZ,[0.9939517430031608],[0.9931591749191284]
JZX,[0.4936040808612847],[0.49327799677848816]
JZY,[-0.47800393580086764],[-0.4780566394329071]
JZZ,[0.48488572323438395],[0.48489490151405334]
JIX,[0.23428295333990445],[0.2340642362833023]
JIY,[0.7802771064051002],[0.7802162766456604]
JIZ,[-0.0870255604078809],[-0.0868302658200264]
JXI,[0.42280951861583915],[0.4223228693008423]
JYI,[0.8739626067564656],[0.8732658624649048]
JZI,[0.041119655381228304],[0.041046977043151855]
