,treino,previsto
gamma1,[0.1692370701348863],[0.16925416886806488]
gamma2,[0.3602371232890349],[0.36029404401779175]
gamma3,[0.44091632364843825],[0.4409171938896179]
gamma4,[0.2288147816548517],[0.2287413775920868]
JIX,[0.23428295333990445],[0.23412883281707764]
JIY,[0.7802771064051002],[0.7802632451057434]
JIZ,[-0.0870255604078809],[-0.08693338185548782]
JXI,[0.42280951861583915],[0.422744482755661]
JYI,[0.8739626067564656],[0.8738749027252197]
JZI,[0.041119655381228304],[0.041216541081666946]
JXX,[0.46768034181955564],[0.46775853633880615]
JXY,[0.45606486545824554],[0.45616474747657776]
JXZ,[0.7163732339305475],[0.7163142561912537]
JYX,[-0.9264151318174876],[-0.9264078140258789]
JYY,[-0.661415621972901],[-0.6613829731941223]
JYZ,[0.9939517430031608],[0.9939888119697571]
JZX,[0.4936040808612847],[0.49362465739250183]
JZY,[-0.47800393580086764],[-0.47810491919517517]
JZZ,[0.48488572323438395],[0.4849182367324829]
