,treino,previsto
gamma1,[0.5808813852633757],[0.5810468792915344]
gamma2,[0.7594878838401685],[0.7592601776123047]
gamma3,[0.2084530917276468],[0.20895986258983612]
gamma4,[0.062205782406492105],[0.062131255865097046]
JXX,[0.004466619199896327],[0.004381381440907717]
JXY,[0.2631832108452503],[0.26348423957824707]
JXZ,[0.642755936407096],[0.641951858997345]
JYX,[0.6342042740943745],[0.6341060400009155]
JYY,[-0.794756935787041],[-0.7942711710929871]
JYZ,[0.727560333989069],[0.7276855111122131]
JZX,[-0.8084007354409559],[-0.8076758980751038]
JZY,[0.6392892064009212],[0.6393858194351196]
JZZ,[-0.07912719249258626],[-0.07871265709400177]
JIX,[0.5830518719229318],[0.5821433067321777]
JIY,[-0.9379325277179429],[-0.9379047155380249]
JIZ,[0.6754839419077516],[0.6749568581581116]
JXI,[-0.3650404551155011],[-0.3641326129436493]
JYI,[-0.9759637002846477],[-0.9763253927230835]
JZI,[-0.8606398745222861],[-0.86143559217453]
