,treino,previsto
gamma1,[0.9815468966212771],[0.9809216856956482]
gamma2,[0.3455478009306905],[0.3455582559108734]
gamma3,[0.8061012059125073],[0.8047650456428528]
gamma4,[0.8892640936621313],[0.8870575428009033]
JIX,[-0.3425989589338041],[-0.35021188855171204]
JIY,[0.966427833152556],[0.9607930183410645]
JIZ,[0.918495070954692],[0.9020103812217712]
JXI,[0.8366488800851453],[0.8338366746902466]
JYI,[0.5798112643432451],[0.581696629524231]
JZI,[0.7501332473545428],[0.73312908411026]
JXX,[-0.9991944506389123],[-1.000108003616333]
JXY,[0.253978106028669],[0.25108903646469116]
JXZ,[-0.5047147084859811],[-0.50525963306427]
JYX,[0.4608889170341932],[0.458208292722702]
JYY,[-0.13522108846137315],[-0.13213837146759033]
JYZ,[0.12017633420358953],[0.12329567968845367]
JZX,[0.08555013057215533],[0.07626895606517792]
JZY,[0.1523239673353709],[0.14896056056022644]
JZZ,[0.6546823157371506],[0.6392808556556702]
