,treino,previsto
gamma1,[0.7680181487450805],[0.7681180834770203]
gamma2,[0.20386952877685705],[0.20394368469715118]
gamma3,[0.17846076295399127],[0.17910009622573853]
gamma4,[0.18859491417448548],[0.18865491449832916]
JXX,[0.6000409142668555],[0.6000734567642212]
JXY,[0.0658028292851427],[0.06546077877283096]
JXZ,[-0.8396925816429961],[-0.8396023511886597]
JYX,[-0.08810823763286568],[-0.08812806010246277]
JYY,[-0.9042249670801166],[-0.9032073616981506]
JYZ,[0.865924800150101],[0.8665086030960083]
JZX,[0.8941560120058878],[0.8945388197898865]
JZY,[-0.3292984481199799],[-0.329529732465744]
JZZ,[-0.38118814171993165],[-0.3813374936580658]
JIX,[-0.7086614897917394],[-0.7077015042304993]
JIY,[-0.0901459909719573],[-0.0900573804974556]
JIZ,[0.5415676113180443],[0.5409103631973267]
JXI,[0.4110264538680559],[0.41116032004356384]
JYI,[0.4639179460665115],[0.4638557434082031]
JZI,[-0.1329711302091925],[-0.13361407816410065]
