,treino,previsto
gamma1,[0.46137519071410127],[0.4612576365470886]
gamma2,[0.7856333408759735],[0.785688579082489]
gamma3,[0.5584469387242702],[0.5582293272018433]
gamma4,[0.974261266946173],[0.9741024971008301]
JXX,[-0.16795724132015688],[-0.16676992177963257]
JXY,[0.7918128551580439],[0.7926840782165527]
JXZ,[-0.40060849944206534],[-0.40057486295700073]
JYX,[0.36267120144248377],[0.361754447221756]
JYY,[-0.8468727980494843],[-0.8455754518508911]
JYZ,[0.7208768750809686],[0.7202562689781189]
JZX,[-0.0646316912873881],[-0.06414810568094254]
JZY,[-0.9926550802113958],[-0.9919551014900208]
JZZ,[-0.7094524862747427],[-0.7081908583641052]
JIX,[-0.837818670752231],[-0.8379688858985901]
JIY,[0.2136055782918591],[0.21345315873622894]
JIZ,[0.9954557010352247],[0.9942901730537415]
JXI,[-0.7188265123325341],[-0.7180289030075073]
JYI,[0.704572082529658],[0.7038692235946655]
JZI,[-0.7008545123478973],[-0.7004566788673401]
