,treino,previsto
gamma1,[0.22199627351205975],[0.22197508811950684]
gamma2,[0.8090248481419567],[0.8088335394859314]
gamma3,[0.44702127627294486],[0.4466271996498108]
gamma4,[0.7724015287710279],[0.7718503475189209]
JXX,[0.47920496341231167],[0.47816839814186096]
JXY,[0.37092763164172804],[0.37108856439590454]
JXZ,[0.1974549908787],[0.19695942103862762]
JYX,[0.9521627573684557],[0.9510450959205627]
JYY,[0.40583116852207146],[0.40529191493988037]
JYZ,[-0.314340722076323],[-0.3135593831539154]
JZX,[-0.24010228897073405],[-0.23842863738536835]
JZY,[0.2672760341622098],[0.2668289840221405]
JZZ,[0.3840317846476238],[0.3827716112136841]
JIX,[-0.8531466903953369],[-0.8511835336685181]
JIY,[0.1887238582724753],[0.1883714646100998]
JIZ,[0.9788939235548184],[0.9771638512611389]
JXI,[-0.31203169079243565],[-0.31164801120758057]
JYI,[0.08794858485146739],[0.08859992772340775]
JZI,[-0.25131913562220887],[-0.25205373764038086]
