,treino,previsto
gamma1,[0.22199627351205975],[0.2581707537174225]
gamma2,[0.8090248481419567],[0.7150144577026367]
gamma3,[0.44702127627294486],[0.34411194920539856]
gamma4,[0.7724015287710279],[0.6770110130310059]
JIX,[-0.8531466903953369],[-0.7762940526008606]
JIY,[0.1887238582724753],[0.3107805550098419]
JIZ,[0.9788939235548184],[1.325626015663147]
JXI,[-0.31203169079243565],[-0.676236093044281]
JYI,[0.08794858485146739],[-0.03193959221243858]
JZI,[-0.25131913562220887],[-0.23605391383171082]
JXX,[0.47920496341231167],[0.17302681505680084]
JXY,[0.37092763164172804],[0.07464782893657684]
JXZ,[0.1974549908787],[-0.18282723426818848]
JYX,[0.9521627573684557],[0.9998608231544495]
JYY,[0.40583116852207146],[-0.13398294150829315]
JYZ,[-0.314340722076323],[-0.32344016432762146]
JZX,[-0.24010228897073405],[-0.014863335527479649]
JZY,[0.2672760341622098],[0.2800046503543854]
JZZ,[0.3840317846476238],[0.3724355101585388]
