,treino,previsto
gamma1,[0.35803267961629326],[0.3536350429058075]
gamma2,[0.260402331953273],[0.24959008395671844]
gamma3,[0.8042812841588886],[0.7841248512268066]
gamma4,[0.6316639223416798],[0.6130053400993347]
JIX,[-0.7863429245966886],[-0.7827883958816528]
JIY,[0.40517104797371095],[0.40884608030319214]
JIZ,[0.30408404062855077],[0.2620644271373749]
JXI,[0.8807047791322358],[0.8733161687850952]
JYI,[-0.4577695468793537],[-0.4814945161342621]
JZI,[-0.48844897313392166],[-0.4651196599006653]
JXX,[0.4681187282893935],[0.45327091217041016]
JXY,[0.3169000364801515],[0.315938264131546]
JXZ,[-0.39402405222328984],[-0.3681917190551758]
JYX,[0.36846625615391093],[0.3439256548881531]
JYY,[-0.2066527099339721],[-0.20277932286262512]
JYZ,[0.5550331757802247],[0.5267400145530701]
JZX,[-0.7632008602691229],[-0.7488617300987244]
JZY,[-0.5534677673755009],[-0.5452303290367126]
JZZ,[0.8029261725493977],[0.7888347506523132]
