,treino,previsto
gamma1,[0.5628688113018914],[0.5622525215148926]
gamma2,[0.1447411064167936],[0.14487679302692413]
gamma3,[0.6212680126015702],[0.6208050847053528]
gamma4,[0.9354403775856178],[0.9347397089004517]
JXX,[-0.2505554106105863],[-0.25112098455429077]
JXY,[0.1001806372651497],[0.10064269602298737]
JXZ,[0.6830199055618982],[0.6831952333450317]
JYX,[0.9856124726433224],[0.9842310547828674]
JYY,[0.8570814910534756],[0.8563535213470459]
JYZ,[0.8766170981231314],[0.8765778541564941]
JZX,[-0.891220563811497],[-0.8909059166908264]
JZY,[-0.5173986975921827],[-0.5173686742782593]
JZZ,[0.8920340765929551],[0.8911324143409729]
JIX,[-0.45701777348010886],[-0.4562526047229767]
JIY,[0.08381318894888312],[0.08307972550392151]
JIZ,[0.41626068745402045],[0.415495365858078]
JXI,[0.917191422295486],[0.9174291491508484]
JYI,[-0.2618426626154975],[-0.26054269075393677]
JZI,[0.06558319034107951],[0.065048947930336]
