,treino,previsto
gamma1,[0.4335270462955384],[0.3846074640750885]
gamma2,[0.8554088477491049],[0.8340452313423157]
gamma3,[0.9372801278909322],[0.8547298312187195]
gamma4,[0.5687076940748169],[0.3766174018383026]
JIX,[-0.4403690528540243],[-0.3247346580028534]
JIY,[0.0042808872494692896],[0.06502604484558105]
JIZ,[0.12829563294553736],[0.21259519457817078]
JXI,[-0.07807628366854513],[0.16047120094299316]
JYI,[0.1734731208329543],[0.24728049337863922]
JZI,[-0.02553243332706523],[-0.11438087373971939]
JXX,[0.03579855711022262],[0.15555159747600555]
JXY,[-0.5955356590317753],[-0.5059759020805359]
JXZ,[-0.7792109396740667],[-0.5509580373764038]
JYX,[-0.4897951571405561],[-0.39435386657714844]
JYY,[0.559631598803906],[0.47015926241874695]
JYZ,[-0.9491812971888518],[-0.9203084707260132]
JZX,[-0.2956259316551795],[-0.21223393082618713]
JZY,[-0.15528266879590258],[-0.11891202628612518]
JZZ,[0.10612110780233319],[-0.1178477481007576]
