,treino,previsto
gamma1,[0.13948974986003737],[0.13635839521884918]
gamma2,[0.163836144803976],[0.17205986380577087]
gamma3,[0.46443579215550523],[0.44846734404563904]
gamma4,[0.8613332758638482],[0.8615360260009766]
JIX,[-0.20502224603708497],[-0.19472312927246094]
JIY,[-0.6209768603323691],[-0.6097460985183716]
JIZ,[0.8048786399510626],[0.7763329148292542]
JXI,[0.25107473156469906],[0.2821060121059418]
JYI,[0.05334375453651985],[0.042027171701192856]
JZI,[0.3934534044238047],[0.40620967745780945]
JXX,[0.7049624374714418],[0.6729843616485596]
JXY,[0.37205632722347204],[0.3667217493057251]
JXZ,[-0.7289865579589982],[-0.7145582437515259]
JYX,[0.983481168032575],[0.9778175354003906]
JYY,[-0.7552620814992317],[-0.7525821328163147]
JYZ,[-0.7187700777991153],[-0.7069026827812195]
JZX,[-0.6533605986568296],[-0.6576136350631714]
JZY,[-0.17959942931413186],[-0.17108197510242462]
JZZ,[0.33965764099196205],[0.340291291475296]
