,treino,previsto
gamma1,[0.92965859608353],[0.9295982122421265]
gamma2,[0.5569854761423373],[0.5570052266120911]
gamma3,[0.3846514573686475],[0.3841368556022644]
gamma4,[0.030345543681900566],[0.03041118010878563]
JXX,[-0.1588688834408547],[-0.15871940553188324]
JXY,[-0.5381276295407358],[-0.5380865335464478]
JXZ,[-0.2506249305871704],[-0.2504097521305084]
JYX,[-0.8646050641334451],[-0.8647292852401733]
JYY,[0.2864398249304285],[0.2867061495780945]
JYZ,[0.985193901863664],[0.9850770235061646]
JZX,[-0.5855663564444096],[-0.5857646465301514]
JZY,[0.5180930729616604],[0.5177065134048462]
JZZ,[-0.5781795821423887],[-0.578135073184967]
JIX,[0.9318383760498881],[0.9321932196617126]
JIY,[0.11951182799780913],[0.11987625062465668]
JIZ,[-0.05265622357871269],[-0.052718497812747955]
JXI,[0.046558950858430315],[0.046411726623773575]
JYI,[0.5353201261569036],[0.535377025604248]
JZI,[0.9772120554889443],[0.9772277474403381]
