,treino,previsto
gamma1,[0.08532344272640013],[0.08513117581605911]
gamma2,[0.325643023919054],[0.3259785771369934]
gamma3,[0.34936194697036915],[0.34790128469467163]
gamma4,[0.4912179714973479],[0.4884788691997528]
JXX,[0.3600894847607672],[0.3568931221961975]
JXY,[-0.6868256663820986],[-0.6865289211273193]
JXZ,[0.826249436041292],[0.8167866468429565]
JYX,[-0.13303381992039798],[-0.13338522613048553]
JYY,[0.1655117547434255],[0.1622944325208664]
JYZ,[-0.8010491699310545],[-0.7982357144355774]
JZX,[-0.38565199732202915],[-0.3781713545322418]
JZY,[0.683555426225978],[0.6803167462348938]
JZZ,[-0.7514492797589896],[-0.7495335340499878]
JIX,[-0.7105588947326631],[-0.7038477063179016]
JIY,[-0.02020534897708659],[-0.018866559490561485]
JIZ,[0.010200296225074235],[0.01675906777381897]
JXI,[0.9376978550041575],[0.9284794330596924]
JYI,[0.6239745196640374],[0.6220812201499939]
JZI,[0.5803349788037444],[0.5839249491691589]
