,treino,previsto
gamma1,[0.5449414806032167],[0.5448811054229736]
gamma2,[0.2204406220406967],[0.2206006795167923]
gamma3,[0.5892656838759087],[0.589118242263794]
gamma4,[0.8094304566778266],[0.8091764450073242]
JXX,[0.7843591354096908],[0.7839581370353699]
JXY,[-0.8261223347411677],[-0.8260703086853027]
JXZ,[-0.15615636062945915],[-0.15589652955532074]
JYX,[-0.9404055611238593],[-0.9398404359817505]
JYY,[-0.5627240503927933],[-0.5626934766769409]
JYZ,[0.010710576206724776],[0.010442161001265049]
JZX,[-0.9469280606322728],[-0.9467151761054993]
JZY,[-0.602324698626703],[-0.6019783020019531]
JZZ,[0.2997688755590464],[0.29979947209358215]
JIX,[0.2788535969157675],[0.2788063585758209]
JIY,[-0.9499784895546661],[-0.9497421383857727]
JIZ,[-0.4499413632617615],[-0.4499569535255432]
JXI,[-0.5535785237023545],[-0.5535304546356201]
JYI,[0.4729424283280248],[0.47275543212890625]
JZI,[0.3533989748458226],[0.3533293902873993]
