,treino,previsto
gamma1,[0.24226755574639336],[0.24236586689949036]
gamma2,[0.3055582060124523],[0.30607661604881287]
gamma3,[0.2523120847554935],[0.25215962529182434]
gamma4,[0.41210709911609533],[0.41161999106407166]
JXX,[0.11579696496935821],[0.11522959917783737]
JXY,[-0.9168161896383005],[-0.9157513976097107]
JXZ,[0.7764692864270932],[0.7763161659240723]
JYX,[0.630126152520613],[0.6288063526153564]
JYY,[-0.2637592699233906],[-0.2645483613014221]
JYZ,[-0.8583209270734289],[-0.8580048084259033]
JZX,[-0.12423623395790906],[-0.12365429103374481]
JZY,[0.3453540669849615],[0.3451577126979828]
JZZ,[0.6439525830042963],[0.6431535482406616]
JIX,[-0.6109255041336379],[-0.6101020574569702]
JIY,[0.6121546029321616],[0.6121283173561096]
JIZ,[-0.25588029746786645],[-0.2570134401321411]
JXI,[0.6840539845332714],[0.6846153736114502]
JYI,[0.5925904370985218],[0.5922710299491882]
JZI,[0.1486956182422896],[0.14979460835456848]
