,treino,previsto
gamma1,[0.9948195629497427],[0.9915475845336914]
gamma2,[0.9493954730932436],[0.9464253187179565]
gamma3,[0.5441770474293208],[0.544849157333374]
gamma4,[0.4448541887258536],[0.4455134868621826]
JIX,[0.9120685437784988],[0.9111608862876892]
JIY,[0.8956549741186988],[0.8960040211677551]
JIZ,[-0.8868972645463826],[-0.8868131637573242]
JXI,[-0.8302560096821567],[-0.8270624279975891]
JYI,[0.6709977562588991],[0.6699957251548767]
JZI,[0.4719399781370466],[0.471388041973114]
JXX,[0.3394608028804418],[0.33420732617378235]
JXY,[-0.3837270848217116],[-0.38290783762931824]
JXZ,[0.21188833135692486],[0.2126343697309494]
JYX,[0.21360346728167579],[0.21325360238552094]
JYY,[0.16240803422400618],[0.15798577666282654]
JYZ,[-0.6832342594903889],[-0.6836032867431641]
JZX,[-0.13866071941746272],[-0.13825763761997223]
JZY,[-0.21293635958925727],[-0.21083255112171173]
JZZ,[0.4460241624749317],[0.44561567902565]
