,treino,previsto
gamma1,[0.4335270462955384],[0.43058615922927856]
gamma2,[0.8554088477491049],[0.8487401008605957]
gamma3,[0.9372801278909322],[0.9318650960922241]
gamma4,[0.5687076940748169],[0.5647021532058716]
JXX,[0.03579855711022262],[0.027312161400914192]
JXY,[-0.5955356590317753],[-0.5820658206939697]
JXZ,[-0.7792109396740667],[-0.7631797790527344]
JYX,[-0.4897951571405561],[-0.48266154527664185]
JYY,[0.559631598803906],[0.5627452731132507]
JYZ,[-0.9491812971888518],[-0.9509644508361816]
JZX,[-0.2956259316551795],[-0.2888406813144684]
JZY,[-0.15528266879590258],[-0.14378368854522705]
JZZ,[0.10612110780233319],[0.1433044821023941]
JIX,[-0.4403690528540243],[-0.43638068437576294]
JIY,[0.0042808872494692896],[0.016126716509461403]
JIZ,[0.12829563294553736],[0.16598598659038544]
JXI,[-0.07807628366854513],[-0.06222747638821602]
JYI,[0.1734731208329543],[0.16428984701633453]
JZI,[-0.02553243332706523],[0.019747626036405563]
