,treino,previsto
gamma1,[0.5277693445209781],[0.5271022319793701]
gamma2,[0.9678965934609308],[0.9660314321517944]
gamma3,[0.9345193264078987],[0.9335087537765503]
gamma4,[0.09292144624864485],[0.09313490241765976]
JXX,[0.16746097114721215],[0.16803593933582306]
JXY,[0.8943990439534582],[0.8931419253349304]
JXZ,[-0.9356372202874645],[-0.934954047203064]
JYX,[-0.8621126594669188],[-0.8596006631851196]
JYY,[-0.35983168136833243],[-0.35867321491241455]
JYZ,[0.6501840361127005],[0.6485475897789001]
JZX,[0.6862991754840158],[0.6851922869682312]
JZY,[-0.729217640330404],[-0.7293410301208496]
JZZ,[0.8390800400871314],[0.8379911780357361]
JIX,[0.7765361529049761],[0.7748260498046875]
JIY,[-0.20001120805797412],[-0.20056571066379547]
JIZ,[0.17724036554846423],[0.17721939086914062]
JXI,[0.7195733470855228],[0.7197647094726562]
JYI,[-0.5429215932707987],[-0.5417096614837646]
JZI,[0.03143456804703959],[0.029826728627085686]
