,treino,previsto
gamma1,[0.7911525137028831],[0.7883759140968323]
gamma2,[0.007468944436742619],[0.00807010754942894]
gamma3,[0.3833047283684954],[0.38195428252220154]
gamma4,[0.30461586515781447],[0.3035409152507782]
JXX,[0.35697982544055074],[0.3536147475242615]
JXY,[-0.8706931801415108],[-0.8674885630607605]
JXZ,[-0.0059663070718503075],[-0.007076387293636799]
JYX,[-0.6081501633286799],[-0.6043499708175659]
JYY,[-0.930926402572763],[-0.9316626191139221]
JYZ,[0.9592415959706198],[0.9574121832847595]
JZX,[0.40975020468332324],[0.40659934282302856]
JZY,[-0.27806031697958034],[-0.2792357802391052]
JZZ,[0.5519991186261384],[0.5518063902854919]
JIX,[-0.2872035864745557],[-0.2853824496269226]
JIY,[0.6623205548983861],[0.6584497094154358]
JIZ,[-0.2952427056704183],[-0.2939651906490326]
JXI,[-0.8825503740913454],[-0.8764317631721497]
JYI,[-0.05333894071130718],[-0.05460163205862045]
JZI,[0.4563627662832759],[0.45431655645370483]
