,treino,previsto
gamma1,[0.752661321489852],[0.7522189021110535]
gamma2,[0.08640318215808296],[0.08622328191995621]
gamma3,[0.06123324013652631],[0.06117183715105057]
gamma4,[0.2552168722437148],[0.2550034821033478]
JIX,[0.057870765880824626],[0.05765457823872566]
JIY,[0.1714937094997233],[0.17146895825862885]
JIZ,[0.6866524104671512],[0.6859936714172363]
JXI,[0.7972892825291862],[0.7971599102020264]
JYI,[0.7643730549373535],[0.7639873623847961]
JZI,[-0.27060839601498476],[-0.27017372846603394]
JXX,[0.897680879601374],[0.8972790241241455]
JXY,[-0.15185093946021722],[-0.15163713693618774]
JXZ,[-0.3876324692199542],[-0.38769882917404175]
JYX,[-0.810934207081069],[-0.8106833696365356]
JYY,[0.02335624132357239],[0.023123616352677345]
JYZ,[-0.6903533027098527],[-0.6899443864822388]
JZX,[-0.45154086728282516],[-0.4514356851577759]
JZY,[0.22117069365781794],[0.22111749649047852]
JZZ,[0.5527549260102405],[0.5523724555969238]
