,treino,previsto
gamma1,[0.5808813852633757],[0.5806897878646851]
gamma2,[0.7594878838401685],[0.7590993642807007]
gamma3,[0.2084530917276468],[0.20855602622032166]
gamma4,[0.062205782406492105],[0.062045153230428696]
JIX,[0.5830518719229318],[0.5823109149932861]
JIY,[-0.9379325277179429],[-0.9374664425849915]
JIZ,[0.6754839419077516],[0.6751086115837097]
JXI,[-0.3650404551155011],[-0.36447805166244507]
JYI,[-0.9759637002846477],[-0.9753718972206116]
JZI,[-0.8606398745222861],[-0.8602073788642883]
JXX,[0.004466619199896327],[0.004334458615630865]
JXY,[0.2631832108452503],[0.2632240056991577]
JXZ,[0.642755936407096],[0.6421039700508118]
JYX,[0.6342042740943745],[0.633755087852478]
JYY,[-0.794756935787041],[-0.7942578196525574]
JYZ,[0.727560333989069],[0.7271875739097595]
JZX,[-0.8084007354409559],[-0.8069931268692017]
JZY,[0.6392892064009212],[0.6392065286636353]
JZZ,[-0.07912719249258626],[-0.07899530231952667]
