,treino,previsto
gamma1,[0.9451939145048893],[0.7743054628372192]
gamma2,[0.4015909369106695],[0.28265848755836487]
gamma3,[0.998447005087021],[1.0830806493759155]
gamma4,[0.0621927912524467],[0.08983379602432251]
JIX,[0.0439678194249864],[-0.0740395113825798]
JIY,[0.6133815542373582],[0.5465238094329834]
JIZ,[0.9209895486477535],[0.7780171632766724]
JXI,[-0.420749244471069],[-0.38230571150779724]
JYI,[0.5322148755959053],[0.3244549632072449]
JZI,[0.4084397336868253],[0.22212187945842743]
JXX,[0.3227661144476608],[0.4160441756248474]
JXY,[-0.7796759021655764],[-0.9313774108886719]
JXZ,[-0.9461264424189464],[-0.6771216988563538]
JYX,[-0.23165779091140504],[0.034615423530340195]
JYY,[0.4927903923327688],[0.3596363961696625]
JYZ,[-0.495232464973556],[-0.7048653960227966]
JZX,[0.003205341136067519],[0.04137242212891579]
JZY,[-0.3651298189085006],[-0.33387720584869385]
JZZ,[0.6926556182568482],[0.5061755180358887]
