,treino,previsto
gamma1,[0.6697331158548405],[0.6693212985992432]
gamma2,[0.968985475592904],[0.9684575796127319]
gamma3,[0.8927731180625529],[0.8923093676567078]
gamma4,[0.9074960881017821],[0.9070524573326111]
JXX,[0.3597921523702974],[0.35963478684425354]
JXY,[-0.9788509022210652],[-0.9783379435539246]
JXZ,[0.6566237432499853],[0.6567901968955994]
JYX,[-0.24347586207152738],[-0.2430833876132965]
JYY,[0.6131158903393255],[0.6127389073371887]
JYZ,[0.07210550155686524],[0.07195267081260681]
JZX,[0.5225812965223957],[0.5223454833030701]
JZY,[0.45724655065782316],[0.45706626772880554]
JZZ,[-0.32218083756748106],[-0.3230016231536865]
JIX,[-0.5516290503053471],[-0.5516001582145691]
JIY,[0.8652805931946954],[0.8648849129676819]
JIZ,[0.8914872178362601],[0.8907469511032104]
JXI,[-0.9544828513835384],[-0.9536424279212952]
JYI,[0.6938338920461884],[0.6936142444610596]
JZI,[0.42874637280803074],[0.42832499742507935]
