,treino,previsto
gamma1,[0.752661321489852],[0.7525745630264282]
gamma2,[0.08640318215808296],[0.08639077842235565]
gamma3,[0.06123324013652631],[0.061175182461738586]
gamma4,[0.2552168722437148],[0.2552667558193207]
JIX,[0.057870765880824626],[0.05762002244591713]
JIY,[0.1714937094997233],[0.17148014903068542]
JIZ,[0.6866524104671512],[0.6864475607872009]
JXI,[0.7972892825291862],[0.7976022958755493]
JYI,[0.7643730549373535],[0.7642732262611389]
JZI,[-0.27060839601498476],[-0.27046123147010803]
JXX,[0.897680879601374],[0.8976428508758545]
JXY,[-0.15185093946021722],[-0.151564359664917]
JXZ,[-0.3876324692199542],[-0.38781365752220154]
JYX,[-0.810934207081069],[-0.810818612575531]
JYY,[0.02335624132357239],[0.023152664303779602]
JYZ,[-0.6903533027098527],[-0.6903044581413269]
JZX,[-0.45154086728282516],[-0.45178794860839844]
JZY,[0.22117069365781794],[0.2210831642150879]
JZZ,[0.5527549260102405],[0.5524905323982239]
