,treino,previsto
gamma1,[0.9274756314280604],[0.9270578026771545]
gamma2,[0.8289200487784194],[0.8285053968429565]
gamma3,[0.8066523467023234],[0.8061563968658447]
gamma4,[0.8004478385429662],[0.8002728819847107]
JIX,[-0.527903820525131],[-0.5274809002876282]
JIY,[-0.7936679315385684],[-0.7929884195327759]
JIZ,[-0.20788351477863798],[-0.20773713290691376]
JXI,[-0.6900554583951795],[-0.6898281574249268]
JYI,[-0.8669698086408202],[-0.8665462732315063]
JZI,[-0.19681797102985032],[-0.19627758860588074]
JXX,[0.8359100861754378],[0.8354203701019287]
JXY,[0.600904702991617],[0.6003183126449585]
JXZ,[0.5303252050108769],[0.5301604866981506]
JYX,[-0.5561436486193647],[-0.5556508898735046]
JYY,[0.07336001634962708],[0.07346393913030624]
JYZ,[-0.44663471311709957],[-0.44656410813331604]
JZX,[-0.6546709414292622],[-0.6543935537338257]
JZY,[-0.7876334151369397],[-0.7869924306869507]
JZZ,[-0.571199134842167],[-0.5709418058395386]
