,treino,previsto
gamma1,[0.22199627351205975],[0.2220342606306076]
gamma2,[0.8090248481419567],[0.808682382106781]
gamma3,[0.44702127627294486],[0.44599485397338867]
gamma4,[0.7724015287710279],[0.7710872888565063]
JIX,[-0.8531466903953369],[-0.8485326766967773]
JIY,[0.1887238582724753],[0.18733519315719604]
JIZ,[0.9788939235548184],[0.97603440284729]
JXI,[-0.31203169079243565],[-0.30752497911453247]
JYI,[0.08794858485146739],[0.09128092974424362]
JZI,[-0.25131913562220887],[-0.25537532567977905]
JXX,[0.47920496341231167],[0.4728482663631439]
JXY,[0.37092763164172804],[0.37096014618873596]
JXZ,[0.1974549908787],[0.19921115040779114]
JYX,[0.9521627573684557],[0.9500811100006104]
JYY,[0.40583116852207146],[0.4021550118923187]
JYZ,[-0.314340722076323],[-0.31058353185653687]
JZX,[-0.24010228897073405],[-0.2362782210111618]
JZY,[0.2672760341622098],[0.26530227065086365]
JZZ,[0.3840317846476238],[0.37895241379737854]
