,treino,previsto
gamma1,[0.46137519071410127],[0.35533803701400757]
gamma2,[0.7856333408759735],[0.7467654347419739]
gamma3,[0.5584469387242702],[0.414438396692276]
gamma4,[0.974261266946173],[0.7965753674507141]
JIX,[-0.837818670752231],[-0.5925177931785583]
JIY,[0.2136055782918591],[0.01445565465837717]
JIZ,[0.9954557010352247],[0.7381481528282166]
JXI,[-0.7188265123325341],[-0.755817174911499]
JYI,[0.704572082529658],[0.8322923183441162]
JZI,[-0.7008545123478973],[-0.5376406908035278]
JXX,[-0.16795724132015688],[-0.38320091366767883]
JXY,[0.7918128551580439],[0.9270799160003662]
JXZ,[-0.40060849944206534],[-0.54616379737854]
JYX,[0.36267120144248377],[0.036456041038036346]
JYY,[-0.8468727980494843],[-0.8371941447257996]
JYZ,[0.7208768750809686],[0.8700664639472961]
JZX,[-0.0646316912873881],[0.12216052412986755]
JZY,[-0.9926550802113958],[-0.7930015921592712]
JZZ,[-0.7094524862747427],[-0.5575675964355469]
