,treino,previsto
gamma1,[0.15715716159662585],[0.12912771105766296]
gamma2,[0.23801220246653276],[0.2182384431362152]
gamma3,[0.11094752797801466],[0.11770336329936981]
gamma4,[0.5062690516689823],[0.5079172253608704]
JIX,[-0.0739852843699571],[-0.04505510628223419]
JIY,[-0.2533761372099159],[-0.2906334698200226]
JIZ,[-0.7229211749710895],[-0.5575771927833557]
JXI,[0.7331236999726827],[0.7938703298568726]
JYI,[-0.9871298918377533],[-0.9749326109886169]
JZI,[0.005564160104416738],[-0.07570035010576248]
JXX,[0.7965959400638762],[1.0034294128417969]
JXY,[-0.838370705633998],[-0.8619411587715149]
JXZ,[0.10854093635657214],[-0.07135975360870361]
JYX,[0.2333000853672369],[0.19412030279636383]
JYY,[-0.9182084690303769],[-0.7720162272453308]
JYZ,[-0.2419607912091286],[-0.26782599091529846]
JZX,[0.4069607845874941],[0.534894585609436]
JZY,[-0.09595815909994854],[-0.08085455745458603]
JZZ,[0.4501307371644181],[0.584144651889801]
