,treino,previsto
gamma1,[0.42889121166998756],[0.4281938970088959]
gamma2,[0.5341966954839735],[0.5334292054176331]
gamma3,[0.6309486332578008],[0.6299421787261963]
gamma4,[0.6325186435673117],[0.6318398714065552]
JXX,[-0.39612480866150146],[-0.3952694833278656]
JXY,[-0.2967521262767605],[-0.2967282235622406]
JXZ,[0.44372522715230645],[0.44302424788475037]
JYX,[0.9312928150076802],[0.9294446706771851]
JYY,[0.32525553512517136],[0.32536712288856506]
JYZ,[0.08116241373627942],[0.08076857775449753]
JZX,[-0.22419764841343515],[-0.22324755787849426]
JZY,[-0.1885205012822757],[-0.18881338834762573]
JZZ,[0.4381917707973002],[0.4375004172325134]
JIX,[-0.8193202914613009],[-0.8182922601699829]
JIY,[0.9012671291268881],[0.8996084332466125]
JIZ,[-0.7000578940080291],[-0.7007332444190979]
JXI,[0.47874074135255906],[0.47800567746162415]
JYI,[0.6824847918698727],[0.6815382242202759]
JZI,[0.49427390372409374],[0.4932844042778015]
