,treino,previsto
gamma1,[0.16722420906574653],[0.20302850008010864]
gamma2,[0.7281792514390089],[0.7427752614021301]
gamma3,[0.45794494925975726],[0.4982818365097046]
gamma4,[0.5049149694368028],[0.5026262402534485]
JIX,[-0.8583821458818548],[-0.7545152902603149]
JIY,[-0.1308244925173181],[-0.15333156287670135]
JIZ,[-0.5075004579580764],[-0.6741726398468018]
JXI,[-0.10862841764031073],[-0.26972338557243347]
JYI,[-0.48782436581795374],[-0.7353042364120483]
JZI,[0.7229725984230293],[0.27519136667251587]
JXX,[0.12087053202375708],[-0.18314135074615479]
JXY,[0.48856793143996136],[0.48689576983451843]
JXZ,[0.8530443734443238],[0.8883882761001587]
JYX,[-0.010164243217845925],[-0.1739559769630432]
JYY,[-0.06292454119659796],[-0.476842999458313]
JYZ,[-0.7440855515429825],[-0.6753993034362793]
JZX,[0.5685450839408246],[0.5958071351051331]
JZY,[-0.8610006166330297],[-1.0711069107055664]
JZZ,[-0.27322762119529287],[-0.7629532814025879]
