,treino,previsto
gamma1,[0.5901527546316861],[0.58981853723526]
gamma2,[0.6068757160405743],[0.6068425178527832]
gamma3,[0.9811690850890965],[0.9799562096595764]
gamma4,[0.7428108992904813],[0.7418355345726013]
JIX,[-0.2588867178073859],[-0.25879809260368347]
JIY,[0.9003708718663839],[0.8998077511787415]
JIZ,[-0.5999070717600636],[-0.597844123840332]
JXI,[-0.4060517541652038],[-0.40535813570022583]
JYI,[-0.16375735637421673],[-0.16427551209926605]
JZI,[-0.5253895926232446],[-0.5249885320663452]
JXX,[-0.3972357250361773],[-0.397365540266037]
JXY,[0.6815276211230483],[0.6822330355644226]
JXZ,[-0.020560708179608644],[-0.020242441445589066]
JYX,[-0.8336387524805398],[-0.8338993787765503]
JYY,[0.6943414554288729],[0.693010151386261]
JYZ,[-0.545152942348103],[-0.5448390245437622]
JZX,[0.5784393926365736],[0.5771259069442749]
JZY,[-0.8791840075310149],[-0.8778636455535889]
JZZ,[0.3181904168868892],[0.31816449761390686]
