,treino,previsto
gamma1,[0.603190610968185],[0.6030051708221436]
gamma2,[0.3816059859191179],[0.38165053725242615]
gamma3,[0.28361821790671515],[0.28353288769721985]
gamma4,[0.674964847134956],[0.6748373508453369]
JXX,[0.30694506780235153],[0.30684807896614075]
JXY,[-0.6795408869623607],[-0.6794142723083496]
JXZ,[0.04133871927984911],[0.04162316396832466]
JYX,[-0.3444543767558137],[-0.3439803123474121]
JYY,[-0.5000066466271993],[-0.49989745020866394]
JYZ,[0.9056338182918233],[0.9053018093109131]
JZX,[0.9931139850789104],[0.9927664995193481]
JZY,[-0.9108872350991339],[-0.9102126359939575]
JZZ,[0.720322074572582],[0.7200629711151123]
JIX,[0.142805189379827],[0.1424463391304016]
JIY,[-0.14222189064977075],[-0.1420104056596756]
JIZ,[0.15618260226894076],[0.1559748649597168]
JXI,[-0.5878035357209965],[-0.5874643325805664]
JYI,[0.6266425027146401],[0.6265831589698792]
JZI,[0.647177745066891],[0.6469756364822388]
