,treino,previsto
gamma1,[0.23225271643321965],[0.26625776290893555]
gamma2,[0.23269495139955365],[0.2951098680496216]
gamma3,[0.04233541665118867],[0.06679093837738037]
gamma4,[0.9975612088693158],[0.5452568531036377]
JIX,[-0.6701010403336041],[-0.39045998454093933]
JIY,[0.3795338484351347],[0.28208357095718384]
JIZ,[0.26999988080944126],[0.7041215300559998]
JXI,[-0.04179905588509758],[-0.07689131796360016]
JYI,[-0.5679713042121943],[-0.8002055287361145]
JZI,[0.5852667164004928],[0.37760183215141296]
JXX,[0.6157086039068553],[0.6540473103523254]
JXY,[0.02491247927518625],[-0.24586129188537598]
JXZ,[0.010168306940023353],[0.1083710789680481]
JYX,[-0.527887273007579],[-0.4683915674686432]
JYY,[-0.9936387387794057],[-0.8190602660179138]
JYZ,[-0.2579066167357844],[-0.1530858427286148]
JZX,[0.17072499436424837],[0.2690156102180481]
JZY,[-0.8614704736333774],[-0.3556409478187561]
JZZ,[0.5875020437139302],[0.5520492196083069]
