,treino,previsto
gamma1,[0.4121982082245681],[0.3724682331085205]
gamma2,[0.3921160702731351],[0.46248963475227356]
gamma3,[0.4143186456422864],[0.4486348628997803]
gamma4,[0.14720958617343982],[0.11188168823719025]
JIX,[0.36848190482414656],[0.4164431095123291]
JIY,[-0.8083253830463917],[-0.7840502858161926]
JIZ,[-0.6661703874666143],[-0.6523966789245605]
JXI,[0.21024771548237609],[0.17588470876216888]
JYI,[-0.34392793595973714],[-0.3913780450820923]
JZI,[0.8292446415583807],[0.8579103350639343]
JXX,[0.5761022388154311],[0.6478909254074097]
JXY,[0.7293919108689626],[0.6446841955184937]
JXZ,[-0.17093465529655072],[-0.19471441209316254]
JYX,[0.6576844368628596],[0.7885980010032654]
JYY,[0.13409102615190394],[0.06691602617502213]
JYZ,[0.6612263399279708],[0.6811395287513733]
JZX,[-0.3576098895078468],[-0.347300261259079]
JZY,[0.09643259359449252],[0.06759671866893768]
JZZ,[-0.11943636623090592],[-0.05622851103544235]
