,treino,previsto
gamma1,[0.3642906472729208],[0.3633734881877899]
gamma2,[0.9552362077987966],[0.9524165391921997]
gamma3,[0.01127596271534248],[0.010976456105709076]
gamma4,[0.7216819040125406],[0.7200265526771545]
JXX,[0.13348005804138263],[0.13158145546913147]
JXY,[0.4947781939171796],[0.49351802468299866]
JXZ,[0.5097966322719836],[0.5079330205917358]
JYX,[0.8583989113564305],[0.8557751178741455]
JYY,[-0.45177555601451247],[-0.4498227834701538]
JYZ,[-0.2667563735632268],[-0.2658527195453644]
JZX,[0.434689013949763],[0.43317651748657227]
JZY,[0.1705933202916765],[0.17053715884685516]
JZZ,[0.5007357462750803],[0.5019997954368591]
JIX,[0.09738921128764444],[0.09833372384309769]
JIY,[0.5010819007713414],[0.4999173581600189]
JIZ,[0.49461345881920815],[0.49288779497146606]
JXI,[0.7300902479000198],[0.7279142141342163]
JYI,[-0.42818641019276615],[-0.4264225661754608]
JZI,[0.9311449267290317],[0.9242950677871704]
