,treino,previsto
gamma1,[0.9009141618624731],[0.9009077548980713]
gamma2,[0.22983153776309395],[0.22982266545295715]
gamma3,[0.44584221367087673],[0.44583630561828613]
gamma4,[0.16676022890484743],[0.16675956547260284]
JIX,[-0.007687660399174678],[-0.007507585920393467]
JIY,[0.7135280737268923],[0.7134429812431335]
JIZ,[-0.8226115535480942],[-0.8226442933082581]
JXI,[-0.24315592595339663],[-0.2431890368461609]
JYI,[-0.901677355883151],[-0.9016714096069336]
JZI,[0.29958585220893297],[0.29950863122940063]
JXX,[-0.6216283712709287],[-0.6216384768486023]
JXY,[-0.3820884662461579],[-0.3820219039916992]
JXZ,[0.6372988369628543],[0.6372594833374023]
JYX,[-0.8907656012382117],[-0.8907031416893005]
JYY,[-0.692922154771433],[-0.692920446395874]
JYZ,[-0.397379389990171],[-0.3973042368888855]
JZX,[0.6231667131509544],[0.623196542263031]
JZY,[-0.04911682328475431],[-0.04915692284703255]
JZZ,[0.25230496685491355],[0.2523157298564911]
