,treino,previsto
gamma1,[0.5142391923392725],[0.5142014026641846]
gamma2,[0.12719542493136293],[0.1271965205669403]
gamma3,[0.822504261347236],[0.8222057819366455]
gamma4,[0.4384186353936572],[0.43836095929145813]
JIX,[0.7194568903837308],[0.7193329334259033]
JIY,[0.03055965702624408],[0.030569424852728844]
JIZ,[-0.7727784317840369],[-0.7724286317825317]
JXI,[-0.7587698727847505],[-0.7587069272994995]
JYI,[-0.3817575397810242],[-0.3816511332988739]
JZI,[0.7508252688674453],[0.7507293224334717]
JXX,[0.8672964754196031],[0.8670558333396912]
JXY,[-0.2971753162130415],[-0.29713115096092224]
JXZ,[-0.11667111811504105],[-0.11638391017913818]
JYX,[-0.08656606787375187],[-0.08661168068647385]
JYY,[0.848272819486878],[0.8483409881591797]
JYZ,[-0.10800306244401559],[-0.10813233256340027]
JZX,[-0.37329493047038453],[-0.3729906976222992]
JZY,[0.005433166393849609],[0.005772462580353022]
JZZ,[-0.993975301245287],[-0.9938977956771851]
