,treino,previsto
gamma1,[0.4121982082245681],[0.41251757740974426]
gamma2,[0.3921160702731351],[0.3920530676841736]
gamma3,[0.4143186456422864],[0.414246141910553]
gamma4,[0.14720958617343982],[0.1469493955373764]
JXX,[0.5761022388154311],[0.5763711929321289]
JXY,[0.7293919108689626],[0.7306155562400818]
JXZ,[-0.17093465529655072],[-0.17095641791820526]
JYX,[0.6576844368628596],[0.6574913263320923]
JYY,[0.13409102615190394],[0.1334371119737625]
JYZ,[0.6612263399279708],[0.6608076691627502]
JZX,[-0.3576098895078468],[-0.35848450660705566]
JZY,[0.09643259359449252],[0.09706577658653259]
JZZ,[-0.11943636623090592],[-0.11976521462202072]
JIX,[0.36848190482414656],[0.36803779006004333]
JIY,[-0.8083253830463917],[-0.8084380030632019]
JIZ,[-0.6661703874666143],[-0.6656356453895569]
JXI,[0.21024771548237609],[0.21107856929302216]
JYI,[-0.34392793595973714],[-0.3445388376712799]
JZI,[0.8292446415583807],[0.8296841382980347]
