,treino,previsto
gamma1,[0.11559376141555855],[0.11558432132005692]
gamma2,[0.5168944758821384],[0.5170055627822876]
gamma3,[0.9581608361848446],[0.9582192897796631]
gamma4,[0.7391495693118509],[0.7390464544296265]
JIX,[0.42468597565383703],[0.4247589409351349]
JIY,[0.6795994726237466],[0.6795653104782104]
JIZ,[-0.6348162260909651],[-0.6342204213142395]
JXI,[0.9965652550359014],[0.996539294719696]
JYI,[-0.6118090425525051],[-0.6121149063110352]
JZI,[0.34177346053199664],[0.3417688310146332]
JXX,[-0.8164267732816153],[-0.8165592551231384]
JXY,[0.5154739618114095],[0.5158500671386719]
JXZ,[-0.6973994850161125],[-0.6976223587989807]
JYX,[0.41312937860744503],[0.4130721092224121]
JYY,[0.44889865699678344],[0.448823481798172]
JYZ,[0.5318855645166582],[0.5316550135612488]
JZX,[-0.11724448997139492],[-0.11693660169839859]
JZY,[0.7315447884951349],[0.7316238880157471]
JZZ,[0.9758178984400172],[0.9757662415504456]
