,treino,previsto
gamma1,[0.6697331158548405],[0.6669747829437256]
gamma2,[0.968985475592904],[0.9645960330963135]
gamma3,[0.8927731180625529],[0.8915059566497803]
gamma4,[0.9074960881017821],[0.9068552851676941]
JXX,[0.3597921523702974],[0.35854044556617737]
JXY,[-0.9788509022210652],[-0.978581428527832]
JXZ,[0.6566237432499853],[0.6520857214927673]
JYX,[-0.24347586207152738],[-0.24118342995643616]
JYY,[0.6131158903393255],[0.609832227230072]
JYZ,[0.07210550155686524],[0.07112014293670654]
JZX,[0.5225812965223957],[0.5201383233070374]
JZY,[0.45724655065782316],[0.4577035903930664]
JZZ,[-0.32218083756748106],[-0.32975685596466064]
JIX,[-0.5516290503053471],[-0.5519236922264099]
JIY,[0.8652805931946954],[0.8654916882514954]
JIZ,[0.8914872178362601],[0.8843472003936768]
JXI,[-0.9544828513835384],[-0.9539754390716553]
JYI,[0.6938338920461884],[0.6935019493103027]
JZI,[0.42874637280803074],[0.4233647584915161]
