,treino,previsto
gamma1,[0.15715716159662585],[0.15719488263130188]
gamma2,[0.23801220246653276],[0.237920343875885]
gamma3,[0.11094752797801466],[0.11089691519737244]
gamma4,[0.5062690516689823],[0.5063360333442688]
JXX,[0.7965959400638762],[0.7963743209838867]
JXY,[-0.838370705633998],[-0.838779091835022]
JXZ,[0.10854093635657214],[0.10868995636701584]
JYX,[0.2333000853672369],[0.23372429609298706]
JYY,[-0.9182084690303769],[-0.9185606837272644]
JYZ,[-0.2419607912091286],[-0.24145729839801788]
JZX,[0.4069607845874941],[0.4066837430000305]
JZY,[-0.09595815909994854],[-0.09577479213476181]
JZZ,[0.4501307371644181],[0.4505462348461151]
JIX,[-0.0739852843699571],[-0.07385708391666412]
JIY,[-0.2533761372099159],[-0.25325846672058105]
JIZ,[-0.7229211749710895],[-0.7228949069976807]
JXI,[0.7331236999726827],[0.7333504557609558]
JYI,[-0.9871298918377533],[-0.9870812892913818]
JZI,[0.005564160104416738],[0.00549468956887722]
