,treino,previsto
gamma1,[0.22860972534891622],[0.225411519408226]
gamma2,[0.8578370973942192],[0.8531692624092102]
gamma3,[0.8745326053736207],[0.8549914360046387]
gamma4,[0.7976159923774808],[0.8055482506752014]
JIX,[0.9304842831042459],[0.9937781691551208]
JIY,[-0.9766906124157178],[-0.9468755125999451]
JIZ,[0.4719832395937509],[0.3464988172054291]
JXI,[-0.6839745504705037],[-0.607049822807312]
JYI,[0.9726789033256467],[0.8946204781532288]
JZI,[-0.9662386915840475],[-1.0104707479476929]
JXX,[0.7589825362693423],[0.6827467083930969]
JXY,[0.3627013288028291],[0.347337007522583]
JXZ,[0.7146847649630497],[0.8245400190353394]
JYX,[0.9996324683322388],[1.0060534477233887]
JYY,[-0.5205696356724228],[-0.4565104842185974]
JYZ,[-0.3238444854866003],[-0.3734389543533325]
JZX,[0.41638866597025537],[0.40659621357917786]
JZY,[-0.4388366283137255],[-0.39764368534088135]
JZZ,[-0.4733714857050786],[-0.5213599801063538]
