,treino,previsto
gamma1,[0.49653521716587157],[0.4961231052875519]
gamma2,[0.8612924863730758],[0.860379159450531]
gamma3,[0.3477168575425721],[0.34764939546585083]
gamma4,[0.6615424192381595],[0.6614989042282104]
JXX,[-0.05466902390511197],[-0.05443514883518219]
JXY,[0.3454622280497679],[0.34468212723731995]
JXZ,[0.7649625069950898],[0.7639991044998169]
JYX,[0.38404488297670647],[0.38433369994163513]
JYY,[-0.3087151482695474],[-0.30809134244918823]
JYZ,[0.7946470632001239],[0.7939245700836182]
JZX,[-0.366011218325637],[-0.36537930369377136]
JZY,[-0.8324319756419407],[-0.8321921825408936]
JZZ,[-0.4976318139645448],[-0.49658122658729553]
JIX,[-0.09830973170998192],[-0.09780115634202957]
JIY,[-0.12676086344783122],[-0.12625636160373688]
JIZ,[-0.91673110829594],[-0.9157106280326843]
JXI,[0.5352545159169328],[0.5348451733589172]
JYI,[0.34691071289664666],[0.3469671607017517]
JZI,[0.341715081425054],[0.3411814570426941]
